time,price,spot_price,usage,cost,spike_status 
2022-02-24 03:30,22.08557,11.53121,0.429,9.4747,none
2022-02-24 04:00,21.80393,11.26738,0.208,4.5352,none
2022-02-24 04:30,21.17859,10.68158,0.274,5.8029,none
2022-02-24 05:00,21.543,11.02295,0.2,4.3086,none
2022-02-24 05:30,22.60357,12.01646,0.194,4.3851,none
2022-02-24 06:00,23.14379,12.52252,0.209,4.8371,none
2022-02-24 06:30,24.49938,13.7924,0.511,12.5192,none
2022-02-24 07:00,30.06185,19.00316,0.528,15.8727,none
2022-02-24 07:30,23.97597,13.30208,0.248,5.946,none
2022-02-24 08:00,24.51549,13.80749,0.31,7.5998,none
2022-02-24 08:30,22.3682,11.79597,0.292,6.5315,none
2022-02-24 09:00,22.94648,12.33769,0.272,6.2414,none
2022-02-24 09:30,23.25102,12.62297,0.328,7.6263,none
2022-02-24 10:00,20.57735,10.11836,0.265,5.453,none
2022-02-24 10:30,21.24914,10.74767,0.277,5.886,none
2022-02-24 11:00,21.08553,10.5944,0.279,5.8829,none
2022-02-24 11:30,19.19484,8.82326,0.421,8.081,none
2022-02-24 12:00,19.19398,8.82246,0.27,5.1824,none
2022-02-24 12:30,18.84963,8.49988,0.234,4.4108,none
2022-02-24 13:00,20.1514,9.71934,0.267,5.3804,none
2022-02-24 13:30,22.13848,11.58078,0.39,8.634,none
2022-02-24 14:00,21.18394,10.68659,1.454,30.8014,none
2022-02-24 14:30,19.50495,9.11376,0.612,11.937,none
2022-02-24 15:00,18.80426,8.45738,0.539,10.1355,none
2022-02-24 15:30,19.6953,9.29208,0.394,7.7599,none
2022-02-24 16:00,20.04762,9.62212,0.551,11.0462,none
2022-02-24 16:30,19.89566,9.47977,0.836,16.6328,none
2022-02-24 17:00,20.64563,10.18232,0.711,14.679,none
2022-02-24 17:30,21.04516,10.55659,0.431,9.0705,none
2022-02-24 18:00,24.83543,14.1072,0.27,6.7056,none
2022-02-24 18:30,25.74802,14.96209,0.347,8.9346,none
2022-02-24 19:00,28.81763,17.83761,0.718,20.6911,none
2022-02-24 19:30,23.14665,12.5252,0.565,13.0779,none
2022-02-24 20:00,23.00388,12.39146,0.578,13.2962,none
2022-02-24 20:30,21.8356,11.29705,0.744,16.2457,none
2022-02-24 21:00,21.03407,10.5462,0.688,14.4714,none
2022-02-24 21:30,22.55993,11.97558,0.563,12.7012,none
2022-02-24 22:00,21.21227,10.71313,0.533,11.3061,none
2022-02-24 22:30,22.4604,11.88234,0.546,12.2634,none
2022-02-24 23:00,22.17787,11.61768,1.934,42.892,none
2022-02-24 23:30,22.04983,11.49773,1.639,36.1397,none
2022-02-25 00:00,21.40676,10.89532,1.545,33.0734,none
2022-02-25 00:30,21.40492,10.8936,1.373,29.389,none
2022-02-25 01:00,20.66439,10.19989,1.179,24.3633,none
2022-02-25 01:30,19.66012,9.25912,1.175,23.1006,none
2022-02-25 02:00,19.0169,8.65657,0.901,17.1342,none
2022-02-25 02:30,17.97639,7.68185,0.652,11.7206,none
2022-02-25 03:00,19.80312,9.39308,0.642,12.7136,none
2022-02-25 03:30,19.35799,8.9761,0.674,13.0473,none
2022-02-25 04:00,19.66074,9.2597,0.591,11.6195,none
2022-02-25 04:30,18.49797,8.17045,0.536,9.9149,none
2022-02-25 05:00,18.18119,7.8737,0.238,4.3271,none
2022-02-25 05:30,20.08149,9.65385,0.273,5.4822,none
2022-02-25 06:00,20.95481,10.47195,0.251,5.2597,none
2022-02-25 06:30,22.52684,11.94458,0.989,22.279,none
2022-02-25 07:00,31.46276,20.31549,0.533,16.7697,none
2022-02-25 07:30,24.85093,14.12172,0.355,8.8221,none
2022-02-25 08:00,23.90239,13.23316,0.519,12.4053,none
2022-02-25 08:30,23.06465,12.44839,0.346,7.9804,none
2022-02-25 09:00,27.32226,16.43679,0.653,17.8414,none
2022-02-25 09:30,37.55087,26.01865,1.461,54.8618,none
2022-02-25 10:00,26.35935,15.53476,1.173,30.9195,none
2022-02-25 10:30,21.45213,10.93782,0.604,12.9571,none
2022-02-25 11:00,22.37759,11.80477,0.504,11.2783,none
2022-02-25 11:30,21.62068,11.09572,0.495,10.7022,none
2022-02-25 12:00,20.394,9.9466,0.611,12.4607,none
2022-02-25 12:30,20.9295,10.44824,0.557,11.6577,none
2022-02-25 13:00,20.97178,10.48785,0.502,10.5278,none
2022-02-25 13:30,18.81421,8.4667,0.885,16.6506,none
2022-02-25 14:00,20.27513,9.83525,0.826,16.7473,none
2022-02-25 14:30,21.48277,10.96653,0.594,12.7608,none
2022-02-25 15:00,25.03287,14.29216,0.528,13.2174,none
2022-02-25 15:30,23.87875,13.21101,0.347,8.2859,none
2022-02-25 16:00,24.0973,13.41574,0.276,6.6509,none
2022-02-25 16:30,23.18947,12.56531,0.344,7.9772,none
2022-02-25 17:00,25.1633,14.41434,0.293,7.3728,none
2022-02-25 17:30,24.15648,13.47118,0.401,9.6867,none
2022-02-25 18:00,29.18294,18.17982,0.603,17.5973,none
2022-02-25 18:30,23.72769,13.0695,0.728,17.2738,none
2022-02-25 19:00,22.84686,12.24437,0.816,18.643,none
2022-02-25 19:30,22.34339,11.77273,0.746,16.6682,none
2022-02-25 20:00,26.06265,15.25682,0.772,20.1204,none
2022-02-25 20:30,21.8166,11.27925,0.809,17.6496,none
2022-02-25 21:00,20.4177,9.9688,0.789,16.1096,none
2022-02-25 21:30,19.56163,9.16686,0.757,14.8082,none
2022-02-25 22:00,19.09376,8.72857,0.725,13.843,none
2022-02-25 22:30,18.43636,8.11274,0.746,13.7535,none
2022-02-25 23:00,17.99026,7.69485,0.726,13.0609,none
2022-02-25 23:30,17.73638,7.45702,0.509,9.0278,none
2022-02-26 00:00,18.03469,7.73647,0.338,6.0957,none
2022-02-26 00:30,18.85316,8.50319,0.319,6.0142,none
2022-02-26 01:00,19.60134,9.20406,0.31,6.0764,none
2022-02-26 01:30,18.37543,8.05566,0.27,4.9614,none
2022-02-26 02:00,17.76099,7.48007,0.226,4.014,none
2022-02-26 02:30,17.69869,7.42171,0.205,3.6282,none
2022-02-26 03:00,17.81267,7.52849,0.215,3.8297,none
2022-02-26 03:30,18.05492,7.75542,0.221,3.9901,none
2022-02-26 04:00,18.05156,7.75227,0.214,3.863,none
2022-02-26 04:30,17.74585,7.46589,0.229,4.0638,none
2022-02-26 05:00,17.70791,7.43035,0.229,4.0551,none
2022-02-26 05:30,18.28824,7.97399,0.24,4.3892,none
2022-02-26 06:00,18.08569,7.78424,0.224,4.0512,none
2022-02-26 06:30,19.51812,9.1261,0.283,5.5236,none
2022-02-26 07:00,19.15068,8.78189,1.151,22.0424,none
2022-02-26 07:30,18.21197,7.90254,1.086,19.7782,none
2022-02-26 08:00,17.70138,7.42423,1.053,18.6396,none
2022-02-26 08:30,19.2958,8.91784,0.922,17.7907,none
2022-02-26 09:00,19.27812,8.90128,0.522,10.0632,none
2022-02-26 09:30,20.40526,9.95715,0.775,15.8141,none
2022-02-26 10:00,17.84545,7.55919,1.073,19.1482,none
2022-02-26 10:30,18.06326,7.76323,0.679,12.265,none
2022-02-26 11:00,17.5721,7.30313,0.592,10.4027,none
2022-02-26 11:30,18.0299,7.73198,0.507,9.1412,none
2022-02-26 12:00,19.40988,9.0247,0.51,9.899,none
2022-02-26 12:30,17.7704,7.48889,0.509,9.0451,none
2022-02-26 13:00,18.08506,7.78365,0.501,9.0606,none
2022-02-26 13:30,18.04678,7.74779,0.573,10.3408,none
2022-02-26 14:00,18.17743,7.87018,0.524,9.525,none
2022-02-26 14:30,19.78629,9.37731,0.472,9.3391,none
2022-02-26 15:00,20.03545,9.61072,1.228,24.6035,none
2022-02-26 15:30,18.24949,7.93769,0.579,10.5665,none
2022-02-26 16:00,18.73409,8.39164,0.385,7.2126,none
2022-02-26 16:30,17.24556,6.99723,0.382,6.5878,none
2022-02-26 17:00,18.09866,7.79639,1.278,23.1301,none
2022-02-26 17:30,19.72631,9.32113,0.816,16.0967,none
2022-02-26 18:00,21.26503,10.76255,0.896,19.0535,none
2022-02-26 18:30,22.03484,11.48369,0.915,20.1619,none
2022-02-26 19:00,22.72113,12.12659,0.792,17.9951,none
2022-02-26 19:30,20.98657,10.5017,0.848,17.7966,none
2022-02-26 20:00,21.8749,11.33386,0.844,18.4624,none
2022-02-26 20:30,20.33153,9.88808,0.85,17.2818,none
2022-02-26 21:00,20.43292,9.98306,0.678,13.8535,none
2022-02-26 21:30,20.03589,9.61113,0.589,11.8011,none
2022-02-26 22:00,19.04867,8.68633,0.625,11.9054,none
2022-02-26 22:30,18.89229,8.53984,0.28,5.2898,none
2022-02-26 23:00,18.4163,8.09395,0.211,3.8858,none
2022-02-26 23:30,18.20372,7.89481,0.27,4.915,none
2022-02-27 00:00,18.54642,8.21584,0.309,5.7308,none
2022-02-27 00:30,18.33859,8.02115,0.293,5.3732,none
2022-02-27 01:00,17.94374,7.65127,0.242,4.3424,none
2022-02-27 01:30,17.88425,7.59554,0.238,4.2565,none
2022-02-27 02:00,18.0201,7.7228,0.216,3.8923,none
2022-02-27 02:30,18.96465,8.60763,0.223,4.2291,none
2022-02-27 03:00,19.36285,8.98065,0.231,4.4728,none
2022-02-27 03:30,18.65554,8.31806,0.299,5.578,none
2022-02-27 04:00,18.45579,8.13094,0.286,5.2784,none
2022-02-27 04:30,18.2602,7.94772,0.233,4.2546,none
2022-02-27 05:00,17.77188,7.49027,0.291,5.1716,none
2022-02-27 05:30,18.56108,8.22957,0.305,5.6611,none
2022-02-27 06:00,17.64154,7.36818,0.302,5.3277,none
2022-02-27 06:30,17.5643,7.29582,0.3,5.2693,none
2022-02-27 07:00,16.84154,6.61876,0.749,12.6143,none
2022-02-27 07:30,15.71175,5.56041,0.535,8.4058,none
2022-02-27 08:00,15.85869,5.69805,0.468,7.4219,none
2022-02-27 08:30,16.83917,6.61654,0.478,8.0491,none
2022-02-27 09:00,17.50357,7.23893,0.559,9.7845,none
2022-02-27 09:30,17.61073,7.33931,0.46,8.1009,none
2022-02-27 10:00,18.12085,7.81718,0.557,10.0933,none
2022-02-27 10:30,17.75094,7.47066,0.586,10.4021,none
2022-02-27 11:00,17.43022,7.17022,0.917,15.9835,none
2022-02-27 11:30,16.47171,6.27231,0.384,6.3251,none
2022-02-27 12:00,16.14423,5.96554,0.3,4.8433,none
2022-02-27 12:30,16.39985,6.205,0.382,6.2647,none
2022-02-27 13:00,17.22226,6.97541,0.293,5.0461,none
2022-02-27 13:30,17.28284,7.03216,0.284,4.9083,none
2022-02-27 14:00,17.95088,7.65796,0.311,5.5827,none
2022-02-27 14:30,18.03099,7.733,0.348,6.2748,none
2022-02-27 15:00,18.78082,8.43542,0.302,5.6718,none
2022-02-27 15:30,18.55788,8.22658,0.047,0.8722,none
2022-02-27 16:00,19.08675,8.72201,0,0,none
2022-02-27 16:30,18.4456,8.1214,0,0,none
2022-02-27 17:00,19.29882,8.92067,0,0,none
2022-02-27 17:30,19.91139,9.4945,0,0,none
2022-02-27 18:00,21.88952,11.34756,0,0,none
2022-02-27 18:30,23.48584,12.84294,0,0,none
2022-02-27 19:00,31.56645,20.41262,0,0,none
2022-02-27 19:30,25.60372,14.82691,0,0,none
2022-02-27 20:00,22.39696,11.82291,0,0,none
2022-02-27 20:30,20.48905,10.03564,0,0,none
2022-02-27 21:00,21.6062,11.08215,0,0,none
2022-02-27 21:30,20.97934,10.49493,0,0,none
2022-02-27 22:00,20.43586,9.98581,0,0,none
2022-02-27 22:30,21.69424,11.16463,0,0,none
2022-02-27 23:00,20.04412,9.61884,0,0,none
2022-02-27 23:30,20.51538,10.0603,0,0,none
2022-02-28 00:00,19.73268,9.32709,0,0,none
2022-02-28 00:30,19.70106,9.29747,0,0,none
2022-02-28 01:00,19.33211,8.95185,0,0,none
2022-02-28 01:30,18.5347,8.20486,0,0,none
2022-02-28 02:00,18.00801,7.71147,0,0,none
2022-02-28 02:30,17.85929,7.57216,0,0,none
2022-02-28 03:00,17.72922,7.45031,0,0,none
2022-02-28 03:30,17.11033,6.87055,0,0,none
2022-02-28 04:00,16.93048,6.70208,0,0,none
2022-02-28 04:30,17.37724,7.12059,0,0,none
2022-02-28 05:00,17.7291,7.4502,0,0,none
2022-02-28 05:30,20.3168,9.87428,0,0,none
2022-02-28 06:00,20.08248,9.65478,0,0,none
2022-02-28 06:30,21.31277,10.80728,0,0,none
2022-02-28 07:00,20.5037,10.04936,0,0,none
2022-02-28 07:30,19.02703,8.66606,0,0,none
2022-02-28 08:00,16.73457,6.51855,0,0,none
2022-02-28 08:30,17.20051,6.95503,0,0,none
2022-02-28 09:00,16.87527,6.65036,0,0,none
2022-02-28 09:30,17.72922,7.45031,0,0,none
2022-02-28 10:00,17.73646,7.45709,0,0,none
2022-02-28 10:30,17.85388,7.56709,0,0,none
2022-02-28 11:00,18.05369,7.75427,0,0,none
2022-02-28 11:30,19.05339,8.69076,0,0,none
2022-02-28 12:00,19.65095,9.25053,0,0,none
2022-02-28 12:30,19.9077,9.49105,0,0,none
2022-02-28 13:00,18.08946,7.78777,0,0,none
2022-02-28 13:30,17.21224,6.96602,0,0,none
2022-02-28 14:00,17.56245,7.29409,0,0,none
2022-02-28 14:30,17.33023,7.07655,0,0,none
2022-02-28 15:00,16.078,5.9035,0,0,none
2022-02-28 15:30,17.5365,7.26978,0,0,none
2022-02-28 16:00,18.56247,8.23088,0,0,none
2022-02-28 16:30,17.55853,7.29041,0,0,none
2022-02-28 17:00,18.19184,7.88368,0,0,none
2022-02-28 17:30,18.64864,8.3116,0,0,none
2022-02-28 18:00,22.82555,12.2244,0,0,none
2022-02-28 18:30,22.78692,12.18822,0,0,none
2022-02-28 19:00,319.93205,290.54502,0,0,none
2022-02-28 19:30,21.73848,11.20607,0,0,none
2022-02-28 20:00,21.37599,10.8665,0,0,none
2022-02-28 20:30,20.7935,10.32084,0,0,none
2022-02-28 21:00,19.79738,9.3877,0,0,none
2022-02-28 21:30,19.26073,8.88499,0,0,none
2022-02-28 22:00,19.00138,8.64203,0,0,none
2022-02-28 22:30,20.47822,10.02549,0,0,none
2022-02-28 23:00,19.82159,9.41038,0,0,none
2022-02-28 23:30,19.4465,9.05901,0,0,none
2022-03-01 00:00,19.04926,8.68689,0,0,none
2022-03-01 00:30,20.39867,9.95097,0,0,none
2022-03-01 01:00,19.01643,8.65613,0,0,none
2022-03-01 01:30,19.20995,8.83742,0,0,none
2022-03-01 02:00,20.08638,9.65843,0,0,none
2022-03-01 02:30,19.72396,9.31893,0,0,none
2022-03-01 03:00,18.34419,8.0264,0,0,none
2022-03-01 03:30,19.24224,8.86766,0,0,none
2022-03-01 04:00,18.04637,7.74741,0,0,none
2022-03-01 04:30,19.00913,8.64929,0,0,none
2022-03-01 05:00,19.76376,9.35621,0,0,none
2022-03-01 05:30,20.42616,9.97673,0,0,none
2022-03-01 06:00,20.6127,10.15147,0,0,none
2022-03-01 06:30,22.47826,11.89907,0,0,none
2022-03-01 07:00,21.75717,11.22358,0,0,none
2022-03-01 07:30,19.50076,9.10984,0,0,none
2022-03-01 08:00,18.1731,7.86613,0,0,none
2022-03-01 08:30,18.40016,8.07883,0,0,none
2022-03-01 09:00,17.07914,6.84134,0,0,none
2022-03-01 09:30,19.23476,8.86066,0,0,none
2022-03-01 10:00,20.01595,9.59245,0,0,none
2022-03-01 10:30,18.55046,8.21963,0,0,none
2022-03-01 11:00,18.68424,8.34495,0,0,none
2022-03-01 11:30,18.01967,7.7224,0,0,none
2022-03-01 12:00,19.23933,8.86494,0,0,none
2022-03-01 12:30,17.8439,7.55774,0,0,none
2022-03-01 13:00,17.87884,7.59047,0,0,none
2022-03-01 13:30,17.51012,7.24507,0,0,none
2022-03-01 14:00,17.91095,7.62055,0,0,none
2022-03-01 14:30,17.92609,7.63473,0,0,none
2022-03-01 15:00,17.82771,7.54257,0,0,none
2022-03-01 15:30,17.81719,7.53272,0,0,none
2022-03-01 16:00,18.43373,8.11028,0,0,none
2022-03-01 16:30,18.87928,8.52765,0,0,none
2022-03-01 17:00,21.16837,10.67201,0,0,none
2022-03-01 17:30,22.37195,11.79948,0,0,none
2022-03-01 18:00,25.79195,15.00324,0,0,none
2022-03-01 18:30,24.57571,13.8639,0,0,none
2022-03-01 19:00,28.86679,17.88366,0,0,none
2022-03-01 19:30,26.51259,15.67831,0,0,none
2022-03-01 20:00,22.70403,12.11057,0,0,none
2022-03-01 20:30,22.45439,11.87671,0,0,none
2022-03-01 21:00,22.28862,11.72142,0,0,none
2022-03-01 21:30,22.28862,11.72142,0,0,none
2022-03-01 22:00,20.92715,10.44604,0,0,none
2022-03-01 22:30,21.27652,10.77332,0,0,none
2022-03-01 23:00,20.76809,10.29704,0,0,none
2022-03-01 23:30,20.28362,9.8432,0,0,none
2022-03-02 00:00,20.02999,9.60561,0,0,none
2022-03-02 00:30,20.52884,10.07291,0,0,none
2022-03-02 01:00,20.94717,10.46479,0,0,none
2022-03-02 01:30,20.53361,10.07738,0,0,none
2022-03-02 02:00,20.09709,9.66846,0,0,none
2022-03-02 02:30,18.78574,8.44003,0,0,none
2022-03-02 03:00,18.11821,7.81471,0,0,none
2022-03-02 03:30,18.50243,8.17463,0,0,none
2022-03-02 04:00,19.86083,9.44714,0,0,none
2022-03-02 04:30,19.86706,9.45298,0,0,none
2022-03-02 05:00,19.30318,8.92475,0,0,none
2022-03-02 05:30,20.21195,9.77606,0,0,none
2022-03-02 06:00,20.39697,9.94938,0,0,none
2022-03-02 06:30,21.68362,11.15468,0,0,none
2022-03-02 07:00,21.70737,11.17693,0,0,none
2022-03-02 07:30,20.0846,9.65676,0,0,none
2022-03-02 08:00,18.57594,8.24349,0,0,none
2022-03-02 08:30,19.24843,8.87346,0,0,none
2022-03-02 09:00,18.29146,7.977,0,0,none
2022-03-02 09:30,18.5074,8.17929,0,0,none
2022-03-02 10:00,18.73212,8.3898,0,0,none
2022-03-02 10:30,21.21249,10.71334,0,0,none
2022-03-02 11:00,20.0537,9.62782,0,0,none
2022-03-02 11:30,18.16992,7.86315,0,0,none
2022-03-02 12:00,17.82799,7.54284,0,0,none
2022-03-02 12:30,16.43064,6.23384,0,0,none
2022-03-02 13:00,17.34103,7.08667,0,0,none
2022-03-02 13:30,17.36014,7.10457,0,0,none
2022-03-02 14:00,18.20713,7.898,0,0,none
2022-03-02 14:30,18.93341,8.57836,0,0,none
2022-03-02 15:00,18.42723,8.10419,0,0,none
2022-03-02 15:30,18.06717,7.76689,0,0,none
2022-03-02 16:00,23.28905,12.6586,0,0,none
2022-03-02 16:30,20.27337,9.8336,0,0,none
2022-03-02 17:00,22.18747,11.62667,0,0,none
2022-03-02 17:30,22.02631,11.4757,0,0,none
2022-03-02 18:00,23.30669,12.67512,0,0,none
2022-03-02 18:30,23.84497,13.17937,0,0,none
2022-03-02 19:00,33.02925,21.78293,0,0,none
2022-03-02 19:30,26.91456,16.05487,0,0,none
2022-03-02 20:00,25.25536,14.50058,0,0,none
2022-03-02 20:30,23.18437,12.56054,0,0,none
2022-03-02 21:00,20.86256,10.38553,0,0,none
2022-03-02 21:30,20.47844,10.0257,0,0,none
2022-03-02 22:00,25.043,14.30165,0,0,none
2022-03-02 22:30,20.8318,10.35672,0,0,none
2022-03-02 23:00,20.24878,9.81056,0,0,none
2022-03-02 23:30,20.42999,9.98031,0,0,none
2022-03-03 00:00,19.93703,9.51852,0,0,none
2022-03-03 00:30,20.15253,9.7204,0,0,none
2022-03-03 01:00,19.91801,9.50071,0,0,none
2022-03-03 01:30,18.71432,8.37312,0,0,none
2022-03-03 02:00,18.33987,8.02235,0,0,none
2022-03-03 02:30,17.93408,7.64222,0,0,none
2022-03-03 03:00,18.1754,7.86828,0,0,none
2022-03-03 03:30,17.72922,7.45031,0,0,none
2022-03-03 04:00,17.86664,7.57904,0,0,none
2022-03-03 04:30,18.12031,7.81667,0,0,none
2022-03-03 05:00,19.32383,8.9441,0,0,none
2022-03-03 05:30,20.47853,10.02578,0,0,none
2022-03-03 06:00,20.38753,9.94054,0,0,none
2022-03-03 06:30,23.18726,12.56324,0,0,none
2022-03-03 07:00,24.98875,14.25083,0,0,none
2022-03-03 07:30,22.72231,12.12769,0,0,none
2022-03-03 08:00,18.96764,8.61043,0,0,none
2022-03-03 08:30,19.45176,9.06394,0,0,none
2022-03-03 09:00,18.04921,7.75007,0,0,none
2022-03-03 09:30,19.81898,9.40794,0,0,none
2022-03-03 10:00,18.67384,8.3352,0,0,none
2022-03-03 10:30,16.60036,6.39283,0,0,none
2022-03-03 11:00,19.27137,8.89495,0,0,none
2022-03-03 11:30,18.90796,8.55452,0,0,none
2022-03-03 12:00,19.64198,9.24213,0,0,none
2022-03-03 12:30,16.01948,5.84868,0,0,none
2022-03-03 13:00,12.00048,2.0838,0,0,none
2022-03-03 13:30,13.36173,3.35898,0,0,none
2022-03-03 14:00,15.30477,5.17916,0,0,none
2022-03-03 14:30,16.58821,6.38145,0,0,none
2022-03-03 15:00,17.17134,6.92771,0,0,none
2022-03-03 15:30,17.06952,6.83232,0,0,none
2022-03-03 16:00,18.0927,7.79081,0,0,none
2022-03-03 16:30,17.57198,7.30301,0,0,none
2022-03-03 17:00,18.76025,8.41615,0,0,none
2022-03-03 17:30,20.17848,9.74471,0,0,none
2022-03-03 18:00,25.59368,14.81751,0,0,none
2022-03-03 18:30,25.22916,14.47603,0,0,none
2022-03-03 19:00,28.32337,17.3746,0,0,none
2022-03-03 19:30,24.16544,13.47957,0,0,none
2022-03-03 20:00,24.17815,13.49148,0,0,none
2022-03-03 20:30,23.79747,13.13487,0,0,none
2022-03-03 21:00,20.93333,10.45183,0,0,none
2022-03-03 21:30,24.37468,13.67558,0,0,none
2022-03-03 22:00,20.85136,10.37504,0,0,none
2022-03-03 22:30,22.51814,11.93643,0,0,none
2022-03-03 23:00,31.96047,20.78173,0,0,none
2022-03-03 23:30,20.70132,10.23449,0,0,none
2022-03-04 00:00,20.44141,9.99101,0,0,none
2022-03-04 00:30,20.94503,10.46279,0,0,none
2022-03-04 01:00,20.53762,10.08114,0,0,none
2022-03-04 01:30,20.03609,9.61132,0,0,none
2022-03-04 02:00,19.91283,9.49585,0,0,none
2022-03-04 02:30,19.41975,9.03395,0,0,none
2022-03-04 03:00,18.41955,8.09699,0,0,none
2022-03-04 03:30,18.63419,8.29806,0,0,none
2022-03-04 04:00,18.5451,8.2146,0,0,none
2022-03-04 04:30,18.12482,7.8209,0,0,none
2022-03-04 05:00,18.31088,7.99519,0,0,none
2022-03-04 05:30,19.92613,9.50831,0,0,none
2022-03-04 06:00,19.61681,9.21855,0,0,none
2022-03-04 06:30,20.66171,10.19738,0,0,none
2022-03-04 07:00,19.78738,9.37834,0,0,none
2022-03-04 07:30,17.81328,7.52906,0,0,none
2022-03-04 08:00,16.49172,6.29106,0,0,none
2022-03-04 08:30,17.10014,6.86101,0,0,none
2022-03-04 09:00,17.70867,7.43106,0,0,none
2022-03-04 09:30,18.21477,7.90516,0,0,none
2022-03-04 10:00,19.39672,9.01238,0,0,none
2022-03-04 10:30,19.92286,9.50525,0,0,none
2022-03-04 11:00,19.08686,8.72211,0,0,none
2022-03-04 11:30,18.52966,8.20014,0,0,none
2022-03-04 12:00,20.49772,10.04376,0,0,none
2022-03-04 12:30,18.58177,8.24896,0,0,none
2022-03-04 13:00,18.54939,8.21862,0,0,none
2022-03-04 13:30,20.61146,10.15031,0,0,none
2022-03-04 14:00,20.54044,10.08378,0,0,none
2022-03-04 14:30,20.90512,10.4254,0,0,none
2022-03-04 15:00,22.07839,11.52449,0,0,none
2022-03-04 15:30,21.47601,10.96019,0.082,1.761,none
2022-03-04 16:00,23.37652,12.74054,0.254,5.9376,none
2022-03-04 16:30,22.38623,11.81286,0.267,5.9771,none
2022-03-04 17:00,22.41771,11.84235,0.274,6.1425,none
2022-03-04 17:30,25.84982,15.05745,0.356,9.2025,none
2022-03-04 18:00,36.70778,25.22887,0.574,21.0703,none
2022-03-04 18:30,36.03154,24.59539,0.546,19.6732,none
2022-03-04 19:00,33.58283,22.30151,0.54,18.1347,none
2022-03-04 19:30,26.10451,15.29604,0.534,13.9398,none
2022-03-04 20:00,22.94224,12.33372,0.53,12.1594,none
2022-03-04 20:30,25.94548,15.14706,0.539,13.9846,none
2022-03-04 21:00,21.70048,11.17047,0.634,13.7581,none
2022-03-04 21:30,25.63967,14.86059,0.786,20.1528,none
2022-03-04 22:00,20.54484,10.0879,0.868,17.8329,none
2022-03-04 22:30,21.4175,10.90538,0.759,16.2559,none
2022-03-04 23:00,21.12161,10.6282,1.33,28.0917,none
2022-03-04 23:30,21.53514,11.01559,1.807,38.914,none
2022-03-05 00:00,20.67388,10.20878,1.647,34.0499,none
2022-03-05 00:30,21.989,11.44075,1.523,33.4892,none
2022-03-05 01:00,20.73942,10.27018,1.393,28.89,none
2022-03-05 01:30,21.09118,10.5997,1.31,27.6295,none
2022-03-05 02:00,21.57879,11.05648,1.266,27.3188,none
2022-03-05 02:30,21.80305,11.26656,1.282,27.9515,none
2022-03-05 03:00,21.49328,10.97637,1.275,27.4039,none
2022-03-05 03:30,21.74733,11.21436,0.95,20.66,none
2022-03-05 04:00,21.67368,11.14537,0.731,15.8435,none
2022-03-05 04:30,20.52596,10.07022,0.73,14.984,none
2022-03-05 05:00,21.20269,10.70416,0.721,15.2871,none
2022-03-05 05:30,21.91537,11.37177,0.723,15.8448,none
2022-03-05 06:00,19.97382,9.55299,0.463,9.2479,none
2022-03-05 06:30,20.302,9.86042,0.608,12.3436,none
2022-03-05 07:00,19.48718,9.09712,0.502,9.7826,none
2022-03-05 07:30,17.52053,7.25482,0.485,8.4975,none
2022-03-05 08:00,19.01518,8.65496,0.487,9.2604,none
2022-03-05 08:30,19.10201,8.7363,0.439,8.3858,none
2022-03-05 09:00,17.50841,7.24346,0.478,8.369,none
2022-03-05 09:30,18.70727,8.36652,0.553,10.3451,none
2022-03-05 10:00,18.88605,8.534,0.612,11.5583,none
2022-03-05 10:30,18.33782,8.02043,0.551,10.1041,none
2022-03-05 11:00,18.78113,8.43571,0.972,18.2553,none
2022-03-05 11:30,19.27478,8.89815,0.988,19.0435,none
2022-03-05 12:00,17.72977,7.45083,0.683,12.1094,none
2022-03-05 12:30,18.47458,8.14854,1.095,20.2297,none
2022-03-05 13:00,18.92609,8.5715,0.689,13.0401,none
2022-03-05 13:30,19.11821,8.75148,0.631,12.0636,none
2022-03-05 14:00,19.79492,9.3854,0.628,12.4312,none
2022-03-05 14:30,17.91574,7.62504,0.597,10.6957,none
2022-03-05 15:00,19.27107,8.89467,0.599,11.5434,none
2022-03-05 15:30,25.69456,14.91201,1.128,28.9835,none
2022-03-05 16:00,23.19622,12.57164,2.087,48.4105,none
2022-03-05 16:30,26.78635,15.93476,2.089,55.9567,none
2022-03-05 17:00,29.92852,18.87826,2.103,62.9397,none
2022-03-05 17:30,32.00779,20.82606,1.705,54.5733,none
2022-03-05 18:00,27.44375,16.5506,0.521,14.2982,none
2022-03-05 18:30,33.76501,22.47217,0.523,17.6591,none
2022-03-05 19:00,43.87988,31.94748,2.241,98.3348,none
2022-03-05 19:30,36.30169,24.84845,3.719,135.006,none
2022-03-05 20:00,31.43873,20.29298,2.57,80.7975,none
2022-03-05 20:30,24.03426,13.35669,2.008,48.2608,none
2022-03-05 21:00,24.36205,13.66375,1.716,41.8053,none
2022-03-05 21:30,26.3727,15.54727,1.726,45.5193,none
2022-03-05 22:00,24.0727,13.3927,1.699,40.8995,none
2022-03-05 22:30,23.18182,12.55815,1.521,35.2596,none
2022-03-05 23:00,24.65517,13.93834,1.415,34.8871,none
2022-03-05 23:30,21.5953,11.07194,1.183,25.5472,none
2022-03-06 00:00,22.85722,12.25407,0.836,19.1086,none
2022-03-06 00:30,23.77647,13.1152,0.616,14.6463,none
